"age","gender","education","ethnicity","income","partisanship","eu_ref","condition","ethnicity_simple","know","contact","worry","govt_perf","restrict","behavior","numeracy","trust","distrust"
20,"Male","A-level (or equivalent)","White","6","Green Party","I was not eligible to vote, but would have voted Remain","treat2","White",0.478411095681547,-0.476248804454124,-0.858249332927297,0.439060660820015,-1.33896920861413,0.653457304943914,4.66666666666667,0.174875760452895,-0.723456133636216
18,"Male","A-level (or equivalent)","White","7","Conservative Party","I was not eligible to vote, but would have voted Leave","treat2","White",-0.346210927114368,-0.476248804454124,-0.40656918917133,0.439060660820015,0.35076386178548,0.653457304943914,6,-0.707567328547404,0.151786008504716
39,"Male","GCSE (or equivalent)","White","6","Brexit Party","I voted Leave","treat2","White",0.478411095681547,0.460547865513442,1.6137917861682,-0.266041503411797,0.35076386178548,-0.61273521267665,5,-0.934074901068862,1.51302502738189
21,"Male","Undergraduate degree (e.g., BA)","White","8","Labour","I was not eligible to vote, but would have voted Remain","treat2","White",0.478411095681547,-0.476248804454124,-1.60829096761465,0.841543428125356,0.35076386178548,1.43641623760841,5.66666666666667,0.231678464004934,-0.163023990239364
33,"Male","Postgraduate degree (e.g., MA, MSc, PhD)","White","6","Labour","I voted Remain","treat2","White",0.478411095681547,0.373599441351396,0.39131192602455,-1.43269617716106,0.35076386178548,-0.61273521267665,4.66666666666667,-1.23727785895138,0.75147380203735
44,"Male","Undergraduate degree (e.g., BA)","White","4","Conservative Party","I voted Leave","treat2","White",0.478411095681547,-0.476248804454124,1.6137917861682,2.48638709001981,0.35076386178548,-0.61273521267665,1,2.6806920328248,0.566635966067795
22,"Male","Undergraduate degree (e.g., BA)","White","12","No party","I voted Remain","treat2","White",0.478411095681547,-0.476248804454124,-1.60829096761465,0.80645351844387,-0.72988822364663,0.653457304943914,6,0.411588730106231,-0.840650458004401
72,"Male","Undergraduate degree (e.g., BA)","White","3","Conservative Party","I voted Leave","treat2","White",0.478411095681547,-0.476248804454124,-0.40656918917133,0.469453458655334,0.35076386178548,-0.61273521267665,4,0.906610295808507,-1.18753996348727
30,"Male","A-level (or equivalent)","White","3","Conservative Party","I voted Leave","treat2","White",0.478411095681547,-0.476248804454124,0.13642880061627,-0.758820588623685,0.35076386178548,-0.61273521267665,5,-0.707567328547404,0.151786008504716
19,"Male","A-level (or equivalent)","White","9","Conservative Party","I was not eligible to vote, but would have voted Remain","treat2","White",0.478411095681547,-0.476248804454124,-1.97569903264372,0.841543428125356,-0.72988822364663,-0.61273521267665,4.33333333333333,1.64768139012258,-1.72870802712963
33,"Male","Postgraduate degree (e.g., MA, MSc, PhD)","White","4","No party","I voted Leave","treat2","White",0.478411095681547,-0.476248804454124,-0.569873777763838,0.141657406557449,-0.72988822364663,-0.61273521267665,4.33333333333333,1.2012493209256,-0.723456133636216
46,"Male","A-level (or equivalent)","White","3","Conservative Party","I voted Leave","treat2","White",0.478411095681547,-0.476248804454124,1.6137917861682,0.141657406557449,-0.72988822364663,-0.61273521267665,4.33333333333333,0.60588091299883,-0.19002059566143
53,"Male","GCSE (or equivalent)","White","6","Conservative Party","I was eligible to vote, but did not","treat2","White",-0.346210927114368,0.460547865513442,-0.40656918917133,1.27888711087707,0.35076386178548,0.653457304943914,5,1.2012493209256,-0.443944911404698
58,"Male","Postgraduate degree (e.g., MA, MSc, PhD)","White","3","No party","I voted Remain","treat2","White",0.478411095681547,-0.476248804454124,-1.97569903264372,0.141657406557449,-2.03879438148036,-0.61273521267665,3.66666666666667,0.00112798586670993,-0.840650458004401
24,"Male","Postgraduate degree (e.g., MA, MSc, PhD)","White","8","Liberal Democrats","I voted Remain","treat2","White",-0.346210927114368,-0.476248804454124,0.39131192602455,0.469453458655334,0.35076386178548,-0.61273521267665,5.66666666666667,0.174875760452895,-0.163023990239364
30,"Male","A-level (or equivalent)","White","3","Labour","I voted Remain","treat2","White",0.478411095681547,-0.476248804454124,-0.858249332927297,-0.266041503411797,-0.72988822364663,0.653457304943914,3.66666666666667,-0.707567328547404,0.75147380203735
19,"Male","A-level (or equivalent)","White","6","No party","I was not eligible to vote, but would have voted Remain","treat2","White",0.478411095681547,-0.476248804454124,-0.858249332927297,-1.43269617716106,0.35076386178548,-0.61273521267665,2.66666666666667,-0.490582433502787,0.179364505373351
18,"Male","A-level (or equivalent)","White","4","Labour","I was not eligible to vote, but would have voted Remain","treat2","White",0.478411095681547,-0.476248804454124,0.948385674243263,-0.711099143561654,0.35076386178548,-0.61273521267665,6,-1.48030703646599,0.0170567088308949
30,"Male","Undergraduate degree (e.g., BA)","White","5","Green Party","I was eligible to vote, but did not","treat2","White",0.478411095681547,1.2085476392682,-1.60829096761465,-1.43269617716106,0.35076386178548,2.08509429149117,6,-0.934074901068862,1.55446328442095
64,"Male","A-level (or equivalent)","White","3","Liberal Democrats","I voted Remain","treat2","White",0.478411095681547,0.373599441351396,-1.97569903264372,-0.266041503411797,0.35076386178548,-0.61273521267665,6,0.411588730106231,-0.163023990239364
36,"Male","Undergraduate degree (e.g., BA)","White","8","Labour","I voted Remain","treat2","White",0.478411095681547,-0.476248804454124,-0.826751270839746,-0.266041503411797,0.35076386178548,0.653457304943914,3.33333333333333,0.170219160585156,0.75147380203735
30,"Male","A-level (or equivalent)","White","2","Brexit Party","I voted Leave","treat2","White",-0.42711066755529,1.2085476392682,0.948385674243263,-0.758820588623685,0.35076386178548,-0.61273521267665,3.33333333333333,0.231678464004934,0.440481649117151
63,"Male","Postgraduate degree (e.g., MA, MSc, PhD)","White","7","Conservative Party","I voted Remain","treat2","White",0.478411095681547,-0.476248804454124,0.542226157630451,-0.266041503411797,-0.72988822364663,-0.61273521267665,6,0.00577532133344975,0.470034789417302
18,"Male","A-level (or equivalent)","White","3","No party","I was not eligible to vote, but would not have voted","treat2","White",0.478411095681547,-0.476248804454124,-1.97569903264372,0.841543428125356,0.35076386178548,-0.61273521267665,2,0.174875760452895,-0.415375455610038
27,"Male","Undergraduate degree (e.g., BA)","White","7","Green Party","I voted Leave","treat2","White",0.478411095681547,0.460547865513442,0.542226157630451,-0.266041503411797,0.35076386178548,0.653457304943914,6,-0.707567328547404,2.01819117897551
49,"Male","Undergraduate degree (e.g., BA)","White","4","Labour","I voted Remain","treat2","White",0.478411095681547,0.373599441351396,-0.858249332927297,-1.43269617716106,-0.631210854979936,-0.61273521267665,4,-1.48030703646599,2.01819117897551
66,"Male","Postgraduate degree (e.g., MA, MSc, PhD)","White","3","Liberal Democrats","I voted Remain","treat2","White",0.478411095681547,0.460547865513442,-0.012674512737052,-0.266041503411797,-1.49368278420392,0.653457304943914,4.33333333333333,-0.230445590547,-0.163023990239364
24,"Male","A-level (or equivalent)","White","11","Labour","I voted Remain","treat2","White",0.478411095681547,-0.476248804454124,0.13642880061627,0.772160225103164,0.35076386178548,-0.61273521267665,3.33333333333333,0.668590802306462,0.248282154207556
35,"Male","Postgraduate degree (e.g., MA, MSc, PhD)","White","6","Conservative Party","I voted Leave","treat2","White",-0.346210927114368,-0.476248804454124,-1.22922230330015,0.80645351844387,-0.631210854979936,-0.61273521267665,4.33333333333333,0.600391898492345,-0.875789398474951
18,"Male","A-level (or equivalent)","White","6","Labour","I was not eligible to vote, but would have voted Remain","treat2","White",-0.406090459737849,-0.476248804454124,-0.569873777763838,-1.43269617716106,-0.72988822364663,1.43641623760841,5,-1.48030703646599,-0.19002059566143
49,"Male","GCSE (or equivalent)","White","3","Conservative Party","I voted Leave","treat2","White",-0.346210927114368,-0.476248804454124,0.39131192602455,0.80645351844387,0.35076386178548,-0.61273521267665,3,0.906610295808507,-0.163023990239364
46,"Male","Undergraduate degree (e.g., BA)","White","8","Conservative Party","I voted Remain","treat2","White",0.478411095681547,1.2085476392682,0.13642880061627,0.141657406557449,0.35076386178548,-0.61273521267665,5,0.406649230431018,-1.22855802262628
22,"Male","A-level (or equivalent)","White","5","Conservative Party","I voted Remain","treat2","White",-0.406090459737849,-0.476248804454124,0.980948052732125,0.841543428125356,-0.72988822364663,-0.61273521267665,5.33333333333333,1.2012493209256,-1.77213622940046
28,"Male","Undergraduate degree (e.g., BA)","White","3","Other party","I voted Remain","treat2","White",0.478411095681547,0.460547865513442,0.542226157630451,-1.43269617716106,0.35076386178548,-0.61273521267665,3.33333333333333,-1.95680751435798,0.75147380203735
33,"Male","Postgraduate degree (e.g., MA, MSc, PhD)","White","7","Labour","I voted Remain","treat2","White",0.478411095681547,-0.476248804454124,1.6137917861682,-0.304741160755354,0.35076386178548,-0.61273521267665,3.66666666666667,0.600391898492345,0.151786008504716
42,"Male","GCSE (or equivalent)","White","2","Conservative Party","I voted Leave","treat2","White",0.478411095681547,-0.476248804454124,-0.012674512737052,0.469453458655334,0.35076386178548,-0.61273521267665,2,0.411588730106231,-0.163023990239364
25,"Male","Postgraduate degree (e.g., MA, MSc, PhD)","White","4","Labour","I voted Remain","treat2","White",0.478411095681547,-0.476248804454124,-0.858249332927297,0.109008854862144,0.35076386178548,1.23698157272214,5.66666666666667,-0.0508624388201105,-1.18753996348727
39,"Male","Undergraduate degree (e.g., BA)","White","5","Labour","I voted Remain","treat2","White",0.478411095681547,-0.476248804454124,-0.40656918917133,-0.758820588623685,0.35076386178548,0.653457304943914,6,0.231678464004934,0.440481649117151
24,"Male","GCSE (or equivalent)","White","4","Labour","I voted Remain","treat2","White",0.478411095681547,-0.476248804454124,-0.40656918917133,0.80645351844387,0.35076386178548,-0.61273521267665,6,1.64768139012258,-0.840650458004401
50,"Male","Undergraduate degree (e.g., BA)","White","1","Liberal Democrats","I voted Remain","treat2","White",0.478411095681547,0.460547865513442,-0.377018540842986,0.469453458655334,0.35076386178548,-0.61273521267665,5.33333333333333,0.411588730106231,0.75147380203735
32,"Male","Undergraduate degree (e.g., BA)","White","5","No party","I voted Leave","treat2","White",0.478411095681547,1.93296067384537,-1.60829096761465,-0.266041503411797,-0.631210854979936,0.653457304943914,2.66666666666667,-0.423893164514084,0.179364505373351
20,"Male","A-level (or equivalent)","White","5","Labour","I was not eligible to vote, but would have voted Remain","treat2","White",-1.86255051670098,-0.476248804454124,-1.34535842401841,0.469453458655334,0.35076386178548,1.23698157272214,4,0.906610295808507,-0.163023990239364
57,"Male","Undergraduate degree (e.g., BA)","White","3","Labour","I voted Remain","treat2","White",-0.406090459737849,-0.476248804454124,0.39131192602455,-1.43269617716106,0.35076386178548,-0.61273521267665,4.66666666666667,-1.48030703646599,0.368309484450557
25,"Male","A-level (or equivalent)","White","4","UKIP","I voted Leave","treat2","White",-0.346210927114368,0.460547865513442,-0.858249332927297,1.27888711087707,0.35076386178548,0.0954693109573851,5.33333333333333,0.668590802306462,0.151786008504716
43,"Male","Undergraduate degree (e.g., BA)","White","5","Labour","I voted Remain","treat2","White",-1.86255051670098,-0.476248804454124,1.6137917861682,0.0759321029473842,0.35076386178548,-0.61273521267665,6,1.2012493209256,-0.443944911404698
64,"Male","Postgraduate degree (e.g., MA, MSc, PhD)","White","6","Conservative Party","I voted Remain","treat2","White",0.478411095681547,-0.476248804454124,0.39131192602455,1.23154815837477,0.35076386178548,-0.61273521267665,5,0.906610295808507,-0.840650458004401
66,"Male","A-level (or equivalent)","Mixed","3","No party","I voted Remain","treat2","Other",0.478411095681547,-0.476248804454124,-0.569873777763838,-0.266041503411797,-0.72988822364663,0.653457304943914,5,0.174875760452895,-0.723456133636216
54,"Male","Undergraduate degree (e.g., BA)","White","5","Conservative Party","I voted Leave","treat2","White",-0.346210927114368,-0.476248804454124,-1.60829096761465,-0.266041503411797,0.35076386178548,-0.61273521267665,4,-0.423893164514084,0.440481649117151
18,"Male","A-level (or equivalent)","White","1","Labour","I was not eligible to vote, but would have voted Leave","treat2","White",0.478411095681547,0.460547865513442,-0.40656918917133,-1.43269617716106,-2.03879438148036,0.653457304943914,3.66666666666667,-1.23727785895138,2.01819117897551
29,"Male","Postgraduate degree (e.g., MA, MSc, PhD)","White","6","Green Party","I voted Remain","treat2","White",0.478411095681547,1.2085476392682,-1.1353429071287,-0.758820588623685,0.35076386178548,-0.61273521267665,4.66666666666667,-0.423893164514084,0.75147380203735
32,"Male","Undergraduate degree (e.g., BA)","White","4","SNP","I voted Remain","treat2","White",0.478411095681547,0.373599441351396,0.39131192602455,-0.266041503411797,0.35076386178548,-0.61273521267665,4.33333333333333,0.411588730106231,-0.415375455610038
29,"Male","A-level (or equivalent)","White","3","Labour","I voted Leave","treat2","White",0.478411095681547,0.460547865513442,0.542226157630451,-0.266041503411797,0.35076386178548,-0.61273521267665,5.33333333333333,0.906610295808507,-0.840650458004401
29,"Male","A-level (or equivalent)","White","1","Labour","I was eligible to vote, but did not","treat2","White",0.478411095681547,-0.476248804454124,-1.97569903264372,0.109008854862144,0.35076386178548,-0.61273521267665,1.66666666666667,0.411588730106231,-0.163023990239364
20,"Male","Undergraduate degree (e.g., BA)","White","4","Conservative Party","I was not eligible to vote, but would have voted Leave","treat2","White",-0.346210927114368,0.373599441351396,-0.40656918917133,0.141657406557449,-1.49368278420392,1.23698157272214,5,0.00112798586670993,0.368309484450557
