age,gender,education,ethnicity,income,partisanship,eu_ref,k_scale_virus,k_scale_bacteria,k_scale_hot,k_scale_vaccine,k_scale_recover,k_scale_mosquito,k_scale_antibiotics,contact_scale_tested,contact_scale_confident,contact_scale_know_tested,contact_scale_know_passed,contact_scale_treating,numeracy_fractions,numeracy_discount,numeracy_useful,trust_understands,trust_intentions,trust_does_right,distrust_no_respect,distrust_ignore,distrust_unfair,time_on_page,worry_scale_contracting,worry_scale_unwell,worry_scale_fr_fam,worry_scale_finances,worry_scale_job,worry_scale_society,govt_perform_comm,govt_perform_advice,govt_perform_response,govt_perform_adapt,govt_perform_compared,govt_perform_protecting,restrictions_quarantine,restrictions_schools,restrictions_events,restrictions_hospital,restrictions_stop_flights,restrictions_quar_flights,restrictions_soc_dist,restrictions_mask_transport,restrictions_mask_indoors,behavior_hairdresser,behavior_museum,behavior_bars,behavior_public_toilet,behavior_public_transport,behavior_cinemas,behavior_abroad,behavior_worship,behavior_gym,behavior_public_gathering,manip_check,condition,residence,nationality,ethnicity_simple,know,contact,worry,govt_perf,restrict,behavior,numeracy,trust,distrust
45,Male,"Undergraduate degree (e.g., BA)",White,3,No party,"I was eligible to vote, but did not",1,1,0,1,0,1,1,0,0,0,0,0,4,5,3,3,3,3,3,3,3,31,0,0,0,1,0,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-1.124857686528995,-0.47624880000000003,-1.975699,0.4694535,-2.038794,0.6534573,4,0.1748758,-0.163024
20,Male,A-level (or equivalent),White,6,Liberal Democrats,"I was not eligible to vote, but would have voted Remain",0,1,1,1,0,1,1,0,0,0,0,0,1,1,6,4,4,4,1,1,1,7,3,2,2,3,2,3,4,4,4,4,4,2,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.40609045973784896,-0.47624880000000003,0.7811254,0.4390607,-0.7298882,0.09546931,2.666667,1.201249,-2.615454
39,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",White,11,Liberal Democrats,I voted Remain,0,1,1,1,1,1,1,0,1,0,0,0,5,5,5,2,2,2,2,2,2,350,2,2,2,1,1,3,2,2,2,3,2,3,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,More than one,treat2,United States,United Kingdom,White,0.47841109568154694,-0.47624880000000003,0.3913119,0.4694535,0.3507639,-0.6127352,5,-0.7075673,-1.18754
32,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",White,3,Labour,I voted Remain,0,1,0,1,1,1,1,0,0,0,0,0,4,5,4,2,4,2,4,4,4,32,2,1,3,1,1,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,0.1364288,-0.2660415,0.3507639,1.236982,4.333333,-0.1710768,0.7514738
33,Male,A-level (or equivalent),White,4,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,1,1,0,5,6,6,2,2,2,3,4,3,11,2,2,3,3,1,3,2,2,2,2,2,2,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,1.208548,0.5422262,-0.2660415,0.3507639,0.6534573,5.666667,-0.7075673,0.08410658
31,Male,"Undergraduate degree (e.g., BA)",White,5,No party,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,1,5,3,2,4,4,4,4,4,33,2,1,3,3,3,3,1,1,1,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,0.1364288,-0.2660415,0.3507639,0.6534573,3,0.6685908,0.7514738
40,Male,GCSE (or equivalent),White,5,Conservative Party,"I was eligible to vote, but did not",0,1,1,1,1,1,1,0,0,1,1,0,4,4,6,4,4,4,2,2,2,28,1,0,3,2,3,2,5,4,4,4,3,4,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,1.208548,-0.6887563,1.278887,0.3507639,0.6534573,4.666667,1.201249,-1.18754
26,Male,A-level (or equivalent),White,5,Conservative Party,I voted Leave,0,1,0,1,1,1,1,0,1,0,0,0,5,5,5,3,4,4,3,3,3,16,0,0,1,0,0,1,3,4,2,3,4,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,-1.608291,0.4694535,0.3507639,0.6534573,5,0.9066103,-0.163024
38,Male,"Undergraduate degree (e.g., BA)",Indian,5,No party,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,1,4,6,5,2,2,1,4,4,4,10,2,1,3,2,0,1,3,1,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,Other,0.47841109568154694,0.370704,0.1364288,-1.432696,0.3507639,-0.6127352,5,-1.231033,0.7514738
34,Male,"Undergraduate degree (e.g., BA)",White,3,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,1,1,0,4,6,6,2,2,2,4,4,4,8,3,3,3,2,2,3,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,1.208548,1.613792,-1.432696,0.3507639,-0.6127352,5.333333,-0.7075673,0.7514738
18,Male,A-level (or equivalent),White,6,Conservative Party,"I was not eligible to vote, but would have voted Remain",0,1,1,1,1,1,1,0,0,0,0,0,3,3,5,3,4,4,4,3,2,7,1,1,2,0,0,1,4,4,2,4,4,3,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.4065692,0.8064535,0.3507639,0.6534573,3.666667,0.9066103,-0.0964269
42,Male,"Undergraduate degree (e.g., BA)",White,4,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,6,6,5,3,3,2,4,4,3,12,2,2,2,2,1,2,3,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,0.3913119,-1.432696,0.3507639,-0.6127352,5.666667,-0.2304456,0.4404816
43,Male,"Undergraduate degree (e.g., BA)",White,5,Labour,I voted Remain,0,1,0,1,1,1,1,0,0,1,0,0,5,5,5,4,4,4,2,2,2,26,1,1,1,2,3,2,3,3,3,3,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,0.4605479,-0.5698738,0.4694535,-0.7298882,-0.6127352,5,1.201249,-1.18754
19,Male,A-level (or equivalent),White,5,No party,I voted Remain,0,1,0,0,0,1,1,0,1,0,0,0,6,6,6,3,4,4,2,2,1,8,1,1,1,1,1,1,4,3,4,5,4,4,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,More than one,treat2,United Kingdom,United Kingdom,White,-1.8625505167009841,-0.47624880000000003,-0.5698738,1.830939,-0.8369095,-0.6127352,6,0.9066103,-1.621019
28,Male,"Undergraduate degree (e.g., BA)",White,2,Conservative Party,I voted Remain,0,1,0,1,0,1,1,0,0,0,0,0,6,6,6,1,2,2,5,4,4,7,0,1,2,0,1,0,2,3,1,1,2,2,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-1.124857686528995,-0.47624880000000003,-0.8267513,-0.7110991,-1.493683,0.6534573,6,-0.9340749,1.170647
42,Male,A-level (or equivalent),White,3,Conservative Party,I voted Leave,0,1,0,1,1,1,1,0,0,1,1,0,4,5,5,4,4,4,2,2,2,9,3,2,3,3,3,3,4,4,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,1.208548,0.9483857,0.4694535,0.3507639,1.236982,4.666667,1.201249,-1.18754
32,Male,"Undergraduate degree (e.g., BA)",White,4,No party,"I was eligible to vote, but did not",0,1,1,0,1,1,1,0,0,0,0,0,2,4,3,3,3,3,3,3,3,21,0,0,2,2,2,0,3,3,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.4271106675552896,-0.47624880000000003,-1.345358,0.4694535,-2.038794,1.236982,3,0.1748758,-0.163024
20,Male,A-level (or equivalent),White,6,Conservative Party,I voted Leave,0,1,0,1,1,1,1,0,0,0,0,0,1,3,2,2,4,2,4,4,2,15,0,0,0,0,0,2,2,4,2,4,2,3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,-1.975699,0.8064535,-0.7298882,-0.6127352,2,-0.1710768,0.151786
39,Female,GCSE (or equivalent),White,5,No party,I voted Remain,0,1,0,1,1,1,1,0,0,0,0,0,0,2,0,3,4,3,3,3,3,14,1,3,3,3,3,3,4,4,4,4,3,4,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,0.5702511,1.278887,0.3507639,-0.6127352,0.6666667,0.4115887,-0.163024
18,Male,A-level (or equivalent),White,3,Conservative Party,"I was not eligible to vote, but would have voted Remain",0,1,1,1,0,1,0,0,0,1,0,0,4,6,5,2,4,4,2,4,2,14,0,0,1,2,0,2,2,4,2,2,3,2,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.40609045973784896,0.4605479,-1.608291,-0.2660415,-0.7298882,0.6534573,5,0.6685908,-0.5457237
39,Male,"Undergraduate degree (e.g., BA)",White,3,Conservative Party,I voted Remain,0,0,0,1,1,1,1,0,0,0,0,0,0,5,5,3,3,3,4,2,2,41,2,2,3,3,3,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,0.5422262,-0.2660415,0.3507639,-0.6127352,3.333333,0.1748758,-0.3457947
26,Male,"Undergraduate degree (e.g., BA)",White,3,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,3,4,4,3,3,4,3,4,2,19,3,3,3,2,0,2,4,4,2,3,2,3,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,1.613792,0.4694535,0.3507639,-0.6127352,3.666667,0.6003919,-0.1900206
41,Male,"Undergraduate degree (e.g., BA)",White,11,Green Party,I voted Remain,0,1,0,1,1,1,1,0,0,0,0,0,6,6,6,2,4,3,2,3,3,15,2,2,3,3,2,3,3,3,2,4,2,3,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,0.5422262,0.8064535,0.3507639,-0.6127352,6,0.2316785,-0.5159897
20,Male,A-level (or equivalent),White,2,Green Party,"I was not eligible to vote, but would have voted Remain",0,1,1,1,1,1,1,0,0,0,0,0,1,4,3,5,1,2,4,4,5,48,3,3,3,3,3,3,2,3,1,2,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,1.613792,-0.7588206,0.3507639,-0.6127352,2.666667,-0.3538899,1.085341
44,Male,"Undergraduate degree (e.g., BA)",White,3,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,4,6,4,3,4,3,3,2,3,19,1,1,1,3,3,2,4,4,2,4,2,3,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.5698738,0.8064535,0.3507639,-0.6127352,4.666667,0.4115887,-0.4153755
66,Male,"Undergraduate degree (e.g., BA)",White,4,Conservative Party,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,5,6,5,2,4,3,2,3,2,15,2,2,3,0,0,1,2,4,2,2,2,2,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,0.5422262,-0.2660415,0.3507639,-0.6127352,5.333333,0.2316785,-0.8406505
19,Male,A-level (or equivalent),White,1,Green Party,I voted Remain,0,0,0,0,0,1,1,0,0,1,0,0,3,3,2,4,5,5,1,1,1,16,0,3,3,2,3,1,5,5,1,5,1,5,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,More than one,treat2,Portugal,United Kingdom,White,-1.8625505167009841,0.4605479,0.1908412,2.486387,0.3507639,-0.6127352,2.666667,2.33276,-2.615454
36,Male,"Undergraduate degree (e.g., BA)",White,2,No party,I voted Leave,0,0,1,1,1,1,1,0,0,0,0,0,5,6,6,4,4,4,3,2,2,34,2,2,3,1,0,1,5,5,3,3,3,3,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,0.5422262,0.4694535,0.3507639,0.6534573,5.666667,1.201249,-0.7234561
62,Male,A-level (or equivalent),White,2,Conservative Party,I voted Leave,0,1,0,1,1,1,1,0,0,0,0,0,6,6,6,5,5,5,3,1,1,31,0,0,0,0,0,1,5,5,5,5,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,-1.975699,2.486387,-0.7298882,-0.6127352,6,2.680692,-1.470028
34,Male,"Undergraduate degree (e.g., BA)",White,4,Conservative Party,I voted Leave,0,1,1,1,1,1,1,0,0,0,0,0,4,4,4,3,3,3,4,4,4,23,0,0,0,0,0,0,3,3,2,3,2,3,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-1.975699,0.4694535,-0.7298882,-0.6127352,4,0.1748758,0.7514738
20,Male,A-level (or equivalent),White,1,Labour,"I was not eligible to vote, but would have voted Remain",0,1,0,1,0,1,1,0,0,0,0,0,5,5,5,3,3,3,4,3,4,20,1,3,2,2,1,2,3,4,3,3,2,2,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-1.124857686528995,-0.47624880000000003,0.418822,0.1090089,0.3507639,-0.6127352,5,0.1748758,0.4700348
26,Male,"Undergraduate degree (e.g., BA)",White,2,SNP,"I was not eligible to vote, but would have voted Remain",0,1,0,1,1,1,1,0,1,0,0,0,2,4,4,2,2,2,3,4,4,12,1,1,3,2,1,1,1,1,1,2,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,-0.2474479,-0.7588206,0.3507639,0.6534573,3.333333,-0.7075673,0.3683095
39,Male,"Undergraduate degree (e.g., BA)",White,8,Green Party,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,5,6,6,3,3,3,3,3,4,19,1,1,2,1,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.4065692,-1.432696,0.3507639,-0.6127352,5.666667,0.1748758,0.1113686
20,Male,"Undergraduate degree (e.g., BA)",White,9,Conservative Party,I voted Remain,0,1,0,1,1,1,1,0,0,1,0,0,5,6,5,4,5,4,3,2,2,9,0,0,2,0,1,1,4,5,5,4,4,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,0.4605479,-1.345358,1.278887,0.3507639,1.236982,5.333333,1.647681,-0.7234561
45,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",White,4,Conservative Party,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,6,6,6,4,2,2,4,4,5,12,1,1,1,1,2,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.5698738,-1.432696,-0.7298882,1.236982,6,-0.291299,1.085341
21,Male,"Undergraduate degree (e.g., BA)",White,5,Labour,I voted Remain,0,1,0,1,0,1,1,0,0,0,0,0,1,5,4,4,4,3,3,2,3,8,0,0,1,1,0,1,2,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,More than one,treat2,United Kingdom,United Kingdom,White,-1.124857686528995,-0.47624880000000003,-1.608291,0.1090089,0.3507639,1.236982,3.333333,0.60588089999999994,-0.4153755
27,Male,"Undergraduate degree (e.g., BA)",White,3,Conservative Party,"I was eligible to vote, but did not",0,1,0,1,1,1,1,0,0,1,1,0,2,3,4,4,4,4,4,3,3,39,2,2,3,3,2,3,4,4,4,3,4,4,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,1.208548,0.5422262,0.8415434,-0.7298882,-0.6127352,3,1.201249,0.1793645
27,Male,A-level (or equivalent),White,4,Conservative Party,I voted Remain,0,1,0,1,1,1,1,0,1,1,1,0,4,6,3,2,4,3,4,3,2,26,2,2,3,3,3,3,3,4,2,4,4,4,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,1.208548,0.5422262,1.278887,0.3507639,-0.6127352,4.333333,0.2316785,-0.0964269
40,Male,"Undergraduate degree (e.g., BA)",White,4,Liberal Democrats,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,5,5,6,3,4,3,2,2,2,35,1,1,2,1,1,1,4,4,2,2,2,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.4065692,-0.2660415,0.3507639,-0.6127352,5.333333,0.4115887,-1.18754
35,Male,A-level (or equivalent),White,4,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,5,5,6,2,3,2,4,5,4,22,0,0,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-1.975699,-1.432696,0.3507639,-0.6127352,5.333333,-0.4238932,1.051401
24,Male,"Undergraduate degree (e.g., BA)",White,2,Other party,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,4,6,4,2,4,3,2,2,3,16,1,0,2,3,3,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.8582493,-0.3047412,0.3507639,1.236982,4.666667,0.2316785,-0.8061581
53,Male,GCSE (or equivalent),White,4,Labour,I voted Remain,0,1,0,1,1,1,1,0,0,1,0,0,3,4,4,3,3,3,4,4,2,29,3,3,3,2,1,3,4,4,3,4,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,0.4605479,1.613792,0.8064535,0.3507639,-0.6127352,3.666667,0.1748758,0.151786
51,Male,A-level (or equivalent),White,2,Green Party,I voted Leave,0,1,1,1,1,1,1,0,0,0,0,0,5,4,5,1,1,1,5,5,5,14,2,2,2,3,3,3,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,0.3913119,-1.432696,-1.493683,-0.6127352,4.666667,-1.956808,2.018191
44,Male,A-level (or equivalent),White,3,SNP,I voted Leave,0,1,1,1,1,1,1,0,0,0,0,0,3,5,5,2,2,3,4,4,4,13,1,1,2,2,2,2,2,2,1,2,2,2,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.4065692,-0.2660415,0.3507639,-0.6127352,4.333333,-0.2353953,0.7514738
21,Male,"Undergraduate degree (e.g., BA)",White,3,Labour,"I was not eligible to vote, but would have voted Remain",0,0,1,1,1,1,1,0,1,0,0,0,6,6,5,4,4,4,2,3,2,12,0,1,2,0,0,2,4,3,4,3,2,4,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.8267513,0.8415434,0.3507639,2.085094,5.666667,1.201249,-0.8406505
34,Male,A-level (or equivalent),White,2,Green Party,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,4,4,6,2,2,2,2,3,3,23,2,1,2,1,1,3,2,2,1,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.01267451,-0.7588206,0.3507639,-0.6127352,4.666667,-0.7075673,-0.5159897
18,Male,A-level (or equivalent),White,5,Labour,"I was not eligible to vote, but would have voted Remain",0,1,1,1,1,1,1,0,0,0,0,0,4,6,6,2,4,4,2,4,1,11,2,0,3,0,0,2,4,1,2,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.2763005,-1.432696,0.3507639,0.6534573,5.333333,0.6685908,-0.8757894
38,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",White,7,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,1,6,6,6,2,2,2,3,4,2,8,0,0,1,0,0,3,4,3,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,1.20587,-1.608291,0.8415434,-2.038794,-0.6127352,6,-0.7075673,-0.1900206
36,Male,GCSE (or equivalent),White,1,Conservative Party,I voted Leave,0,1,1,1,1,1,1,0,0,0,0,0,2,2,2,3,4,3,4,3,3,36,1,0,2,1,1,1,2,3,2,2,3,3,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.8582493,0.1416574,0.3507639,0.09546931,2,0.4115887,0.1793645
18,Male,A-level (or equivalent),White,1,No party,I voted Leave,0,1,1,1,1,1,1,0,0,0,0,0,5,6,3,3,4,3,3,4,4,20,2,3,3,1,1,3,1,3,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,0.9809481,-0.2660415,0.3507639,0.6534573,4.666667,0.4115887,0.3683095
35,Male,"Undergraduate degree (e.g., BA)",White,6,Green Party,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,5,6,6,2,3,2,3,3,2,16,2,1,2,0,0,2,2,3,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,-0.01267451,-0.2660415,0.3507639,-0.6127352,5.666667,-0.4238932,-0.4439449
32,Male,"Undergraduate degree (e.g., BA)",White,6,Labour,I voted Remain,0,1,0,1,1,1,1,0,0,0,0,0,3,5,4,2,4,3,4,4,4,30,3,2,3,2,1,2,4,4,2,4,2,3,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,0.9483857,0.8064535,0.3507639,-0.6127352,4,0.2316785,0.7514738
30,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",White,10,Conservative Party,I voted Remain,0,1,0,1,0,1,0,0,0,0,0,0,4,4,5,4,4,3,3,3,2,31,1,0,0,1,1,1,4,4,5,4,4,4,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,More than one,treat2,NA,United Kingdom,White,-1.124857686528995,-0.47624880000000003,-1.229222,1.278887,-0.7298882,1.436416,4.333333,0.60588089999999994,-0.4439449
27,Male,"Undergraduate degree (e.g., BA)",White,3,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,3,5,3,2,3,3,4,4,3,15,1,3,2,3,3,3,3,3,1,4,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,0.418822,0.8064535,0.3507639,-0.6127352,3.666667,0.001127986,0.4404816
21,Male,A-level (or equivalent),White,3,Conservative Party,"I was not eligible to vote, but would have voted Leave",0,0,0,0,1,1,0,1,0,1,0,0,4,6,5,4,4,4,3,2,2,51,1,1,2,2,1,1,4,4,3,3,4,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,More than one,treat2,United Kingdom,United Kingdom,White,-1.1438648097803985,0.4605479,-0.4065692,0.4694535,0.3507639,-0.6127352,5,1.201249,-0.7234561
54,Male,GCSE (or equivalent),White,1,SNP,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,0,4,3,3,2,1,4,4,4,20,2,1,1,1,0,1,2,3,2,2,2,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.1647733,-0.2660415,0.3507639,-0.6127352,2.333333,-1.00181,0.7514738
28,Male,"Undergraduate degree (e.g., BA)",White,5,No party,I voted Leave,0,0,1,1,1,1,1,0,1,0,0,0,5,6,5,3,4,3,4,4,3,23,0,0,0,0,0,2,3,3,2,3,2,2,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-1.975699,0.1090089,0.3507639,1.436416,5.333333,0.4115887,0.4404816
39,Male,"Undergraduate degree (e.g., BA)",White,11,Liberal Democrats,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,2,6,4,3,2,2,2,2,2,7,0,0,1,0,0,1,2,2,1,2,1,2,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,More than one,treat2,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,-1.608291,-0.2660415,0.3507639,0.6534573,4,-0.4905824,-1.18754
